id_categoria,nombre_categoria,id_electrodomestico,nombre_electrodomestico,id_marca,nombre_marca,id_modelo,nombre_modelo,año_fabricacion,descripcion,voltaje,potencia
C03,entretenimiento,E00639,Teatro en Casa,M00639,Denon,MD0639,AVR-S750H,2023,"Teatro en Casa marca Denon modelo AVR-S750H, ideal para entretenimiento.",127,736
C03,entretenimiento,E00640,Barra de Sonido,M00640,LG,MD0640,SN11RG,2020,"Barra de Sonido marca LG modelo SN11RG, ideal para entretenimiento.",127,282
C03,entretenimiento,E00641,Tablet,M00641,Amazon,MD0641,Fire HD 10,2018,"Tablet marca Amazon modelo Fire HD 10, ideal para entretenimiento.",110,44
C03,entretenimiento,E00642,Consola de Videojuegos,M00642,Sony,MD0642,PlayStation 4 Pro,2019,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",127,247
C03,entretenimiento,E00643,Consola de Videojuegos,M00643,Microsoft,MD0643,Xbox One X,2015,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",110,198
C03,entretenimiento,E00644,Consola de Videojuegos,M00644,Sony,MD0644,PlayStation 4 Pro,2017,"Consola de Videojuegos marca Sony modelo PlayStation 4 Pro, ideal para entretenimiento.",127,159
C03,entretenimiento,E00645,Laptop Gamer,M00645,Razer,MD0645,Blade 15,2022,"Laptop Gamer marca Razer modelo Blade 15, ideal para entretenimiento.",110,223
C03,entretenimiento,E00646,Teatro en Casa,M00646,Onkyo,MD0646,HT-S3910,2025,"Teatro en Casa marca Onkyo modelo HT-S3910, ideal para entretenimiento.",220,937
C03,entretenimiento,E00647,Laptop Gamer,M00647,HP,MD0647,Omen 15,2022,"Laptop Gamer marca HP modelo Omen 15, ideal para entretenimiento.",110,211
C03,entretenimiento,E00648,Consola de Videojuegos,M00648,Sony,MD0648,PlayStation 5,2025,"Consola de Videojuegos marca Sony modelo PlayStation 5, ideal para entretenimiento.",127,174
C03,entretenimiento,E00649,Televisor,M00649,Hisense,MD0649,U8G,2021,"Televisor marca Hisense modelo U8G, ideal para entretenimiento.",120,157
C03,entretenimiento,E00650,Tablet,M00650,Microsoft,MD0650,Surface Go 3,2021,"Tablet marca Microsoft modelo Surface Go 3, ideal para entretenimiento.",120,29
C03,entretenimiento,E00651,Consola de Videojuegos,M00651,Microsoft,MD0651,Xbox One X,2023,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",220,236
C03,entretenimiento,E00652,Proyector,M00652,Optoma,MD0652,HD146X,2018,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",110,368
C03,entretenimiento,E00653,Laptop Gamer,M00653,Acer,MD0653,Predator Helios 300,2022,"Laptop Gamer marca Acer modelo Predator Helios 300, ideal para entretenimiento.",220,237
C03,entretenimiento,E00654,Laptop Gamer,M00654,MSI,MD0654,GE76 Raider,2022,"Laptop Gamer marca MSI modelo GE76 Raider, ideal para entretenimiento.",127,142
C03,entretenimiento,E00655,Proyector,M00655,Optoma,MD0655,HD146X,2018,"Proyector marca Optoma modelo HD146X, ideal para entretenimiento.",110,152
C03,entretenimiento,E00656,Barra de Sonido,M00656,JBL,MD0656,Bar 9.1,2017,"Barra de Sonido marca JBL modelo Bar 9.1, ideal para entretenimiento.",220,321
C03,entretenimiento,E00657,Consola de Videojuegos,M00657,Microsoft,MD0657,Xbox One X,2021,"Consola de Videojuegos marca Microsoft modelo Xbox One X, ideal para entretenimiento.",120,247
C03,entretenimiento,E00658,Consola de Videojuegos,M00658,Microsoft,MD0658,Xbox Series X,2023,"Consola de Videojuegos marca Microsoft modelo Xbox Series X, ideal para entretenimiento.",220,187
C03,entretenimiento,E00659,Consola de Videojuegos,M00659,Sony,MD0659,PlayStation 5,2020,"Consola de Videojuegos marca Sony modelo PlayStation 5, ideal para entretenimiento.",120,140
C03,entretenimiento,E00660,Barra de Sonido,M00660,Sony,MD0660,HT-G700,2018,"Barra de Sonido marca Sony modelo HT-G700, ideal para entretenimiento.",220,445
C04,climatizacion,E00661,Enfriador evaporativo,M00661,Honeywell,MD0661,Honeywell-962B,2017,Diseño compacto y eficiente,110,1013
C04,climatizacion,E00662,Aire acondicionado portátil,M00662,Whirlpool,MD0662,Whirlpool-196B,2017,Control remoto incluido,220,853
C04,climatizacion,E00663,Calefactor de aceite,M00663,Midea,MD0663,Midea-451B,2023,Alta eficiencia energética,220,696
C04,climatizacion,E00664,Climatizador portátil,M00664,Daikin,MD0664,Daikin-124X,2015,Alta eficiencia energética,220,1325
C04,climatizacion,E00665,Ventilador de techo,M00665,Toshiba,MD0665,Toshiba-533B,2016,Compatible con casas y oficinas,220,1053
C04,climatizacion,E00666,Aire acondicionado portátil,M00666,Toshiba,MD0666,Toshiba-312B,2020,Diseñado para ahorro de energía,220,3101
C04,climatizacion,E00667,Calefactor eléctrico,M00667,Daikin,MD0667,Daikin-547C,2016,Control remoto incluido,110,548
C04,climatizacion,E00668,Estufa eléctrica,M00668,Philips,MD0668,Philips-834B,2024,Pantalla digital,110,1032
C04,climatizacion,E00669,Ventilador de techo,M00669,Toshiba,MD0669,Toshiba-234Z,2020,Control remoto incluido,110,2645
C04,climatizacion,E00670,Aire acondicionado portátil,M00670,Sharp,MD0670,Sharp-191A,2023,Alta eficiencia energética,220,1743
C04,climatizacion,E00671,Deshumidificador,M00671,Philips,MD0671,Philips-768A,2017,Diseñado para ahorro de energía,110,2560
C04,climatizacion,E00672,Ventilador de torre,M00672,Whirlpool,MD0672,Whirlpool-784X,2018,Modo automático,110,3002
C04,climatizacion,E00673,Ventilador de techo,M00673,Daikin,MD0673,Daikin-600B,2017,Control remoto incluido,110,1951
C04,climatizacion,E00674,Estufa eléctrica,M00674,Panasonic,MD0674,Panasonic-532X,2021,Tecnología inverter,220,767
C04,climatizacion,E00675,Ventilador de techo,M00675,Whirlpool,MD0675,Whirlpool-271C,2022,Diseño compacto y eficiente,220,1813
C04,climatizacion,E00676,Ventilador de techo,M00676,Midea,MD0676,Midea-885B,2022,Compatible con casas y oficinas,220,3218
C04,climatizacion,E00677,Purificador de aire,M00677,Bosch,MD0677,Bosch-966X,2024,Bajo nivel de ruido,220,602
C04,climatizacion,E00678,Ventilador de techo,M00678,Daikin,MD0678,Daikin-575C,2020,Control remoto incluido,220,954
C04,climatizacion,E00679,Enfriador evaporativo,M00679,Bosch,MD0679,Bosch-368X,2020,Pantalla digital,110,955
C04,climatizacion,E00680,Extractor de aire,M00680,Toshiba,MD0680,Toshiba-519C,2017,Control remoto incluido,110,934
C04,climatizacion,E00681,Extractor de aire,M00681,Philips,MD0681,Philips-294C,2015,Bajo nivel de ruido,110,3472
C04,climatizacion,E00682,Aire acondicionado split,M00682,Panasonic,MD0682,Panasonic-193C,2015,Diseñado para ahorro de energía,110,785
C04,climatizacion,E00683,Calefactor eléctrico,M00683,LG,MD0683,LG-562C,2021,Bajo nivel de ruido,110,502
C04,climatizacion,E00684,Climatizador portátil,M00684,Bosch,MD0684,Bosch-152Z,2018,Diseñado para ahorro de energía,110,1704
C04,climatizacion,E00685,Deshumidificador,M00685,Midea,MD0685,Midea-237Z,2024,Fácil instalación,220,1079
C04,climatizacion,E00686,Climatizador portátil,M00686,Honeywell,MD0686,Honeywell-235A,2024,Modo automático,110,714
C04,climatizacion,E00687,Extractor de aire,M00687,Sharp,MD0687,Sharp-568Z,2019,Diseñado para ahorro de energía,110,2197
C04,climatizacion,E00688,Aire acondicionado split,M00688,Samsung,MD0688,Samsung-616Z,2025,Alta eficiencia energética,110,3331
C04,climatizacion,E00689,Calefactor de aceite,M00689,Toshiba,MD0689,Toshiba-571X,2021,Compatible con casas y oficinas,220,736
C04,climatizacion,E00690,Estufa eléctrica,M00690,Honeywell,MD0690,Honeywell-765C,2017,Bajo nivel de ruido,110,3001
C04,climatizacion,E00691,Aire acondicionado split,M00691,Philips,MD0691,Philips-462X,2022,Pantalla digital,220,2513
C04,climatizacion,E00692,Aire acondicionado portátil,M00692,Daikin,MD0692,Daikin-271X,2020,Pantalla digital,110,2890
C04,climatizacion,E00693,Extractor de aire,M00693,Philips,MD0693,Philips-613Z,2017,Fácil instalación,220,2739
C04,climatizacion,E00694,Enfriador evaporativo,M00694,Philips,MD0694,Philips-886X,2025,Tecnología inverter,110,1313
C04,climatizacion,E00695,Ventilador de techo,M00695,Frigidaire,MD0695,Frigidaire-459X,2016,Tecnología inverter,110,1909
C04,climatizacion,E00696,Enfriador evaporativo,M00696,Bosch,MD0696,Bosch-408B,2016,Modo automático,110,2983
C04,climatizacion,E00697,Deshumidificador,M00697,Sharp,MD0697,Sharp-204C,2017,Alta eficiencia energética,220,2795
C04,climatizacion,E00698,Deshumidificador,M00698,Honeywell,MD0698,Honeywell-998B,2020,Bajo nivel de ruido,110,2178
C04,climatizacion,E00699,Ventilador de techo,M00699,Bosch,MD0699,Bosch-240X,2022,Compatible con casas y oficinas,110,1627
C04,climatizacion,E00700,Ventilador de techo,M00700,Samsung,MD0700,Samsung-212A,2024,Diseño compacto y eficiente,110,3006
C04,climatizacion,E00701,Estufa eléctrica,M00701,Sharp,MD0701,Sharp-754B,2023,Control remoto incluido,110,2996
C04,climatizacion,E00702,Ventilador de torre,M00702,Daikin,MD0702,Daikin-360X,2015,Tecnología inverter,220,1733
C04,climatizacion,E00703,Enfriador evaporativo,M00703,Philips,MD0703,Philips-363C,2023,Compatible con casas y oficinas,220,1323
C04,climatizacion,E00704,Aire acondicionado split,M00704,Daikin,MD0704,Daikin-117X,2022,Diseñado para ahorro de energía,110,2578
C04,climatizacion,E00705,Enfriador evaporativo,M00705,Whirlpool,MD0705,Whirlpool-858X,2016,Fácil instalación,110,2713
C04,climatizacion,E00706,Calefactor eléctrico,M00706,Samsung,MD0706,Samsung-137Z,2022,Pantalla digital,220,1483
C04,climatizacion,E00707,Enfriador evaporativo,M00707,Frigidaire,MD0707,Frigidaire-221C,2022,Bajo nivel de ruido,110,669
C04,climatizacion,E00708,Enfriador evaporativo,M00708,Sharp,MD0708,Sharp-265X,2018,Pantalla digital,110,1790
C04,climatizacion,E00709,Estufa eléctrica,M00709,Toshiba,MD0709,Toshiba-922A,2017,Diseñado para ahorro de energía,110,3400
C04,climatizacion,E00710,Purificador de aire,M00710,Whirlpool,MD0710,Whirlpool-401C,2023,Compatible con casas y oficinas,220,1151
C04,climatizacion,E00711,Calefactor eléctrico,M00711,LG,MD0711,LG-288Z,2025,Compatible con casas y oficinas,110,2566
C04,climatizacion,E00712,Purificador de aire,M00712,Honeywell,MD0712,Honeywell-983Z,2017,Diseño compacto y eficiente,220,1735
C04,climatizacion,E00713,Enfriador evaporativo,M00713,Whirlpool,MD0713,Whirlpool-341C,2021,Compatible con casas y oficinas,110,1180
C04,climatizacion,E00714,Enfriador evaporativo,M00714,Philips,MD0714,Philips-684X,2017,Diseño compacto y eficiente,110,2148
C04,climatizacion,E00715,Purificador de aire,M00715,Samsung,MD0715,Samsung-577Z,2024,Diseñado para ahorro de energía,220,532
C04,climatizacion,E00716,Calefactor de aceite,M00716,Midea,MD0716,Midea-816C,2015,Diseñado para ahorro de energía,110,900
C04,climatizacion,E00717,Purificador de aire,M00717,Panasonic,MD0717,Panasonic-355X,2017,Modo automático,220,1090
C04,climatizacion,E00718,Climatizador portátil,M00718,Hisense,MD0718,Hisense-289A,2020,Fácil instalación,220,1517
C04,climatizacion,E00719,Extractor de aire,M00719,Frigidaire,MD0719,Frigidaire-446C,2017,Fácil instalación,220,1559
C04,climatizacion,E00720,Purificador de aire,M00720,Midea,MD0720,Midea-731C,2022,Diseño compacto y eficiente,220,2743
C04,climatizacion,E00721,Estufa eléctrica,M00721,Sharp,MD0721,Sharp-195Z,2017,Tecnología inverter,220,2052
C04,climatizacion,E00722,Estufa eléctrica,M00722,Hisense,MD0722,Hisense-338B,2020,Fácil instalación,220,1198
C04,climatizacion,E00723,Purificador de aire,M00723,Samsung,MD0723,Samsung-751C,2021,Diseñado para ahorro de energía,220,1663
C04,climatizacion,E00724,Estufa eléctrica,M00724,Midea,MD0724,Midea-554X,2021,Control remoto incluido,110,1585
C04,climatizacion,E00725,Aire acondicionado split,M00725,Frigidaire,MD0725,Frigidaire-926Z,2023,Modo automático,220,2113
C04,climatizacion,E00726,Deshumidificador,M00726,Whirlpool,MD0726,Whirlpool-977B,2025,Fácil instalación,110,2663
C04,climatizacion,E00727,Calefactor eléctrico,M00727,Bosch,MD0727,Bosch-554B,2015,Alta eficiencia energética,110,2419
C04,climatizacion,E00728,Calefactor eléctrico,M00728,Whirlpool,MD0728,Whirlpool-114A,2024,Diseñado para ahorro de energía,110,2033
C04,climatizacion,E00729,Calefactor eléctrico,M00729,Bosch,MD0729,Bosch-943B,2019,Modo automático,220,1440
C04,climatizacion,E00730,Calefactor eléctrico,M00730,Midea,MD0730,Midea-815Z,2022,Bajo nivel de ruido,220,1096
C04,climatizacion,E00731,Aire acondicionado portátil,M00731,Whirlpool,MD0731,Whirlpool-908Z,2018,Tecnología inverter,220,3308
C04,climatizacion,E00732,Ventilador de torre,M00732,Philips,MD0732,Philips-375X,2018,Fácil instalación,220,2371
C04,climatizacion,E00733,Ventilador de torre,M00733,Honeywell,MD0733,Honeywell-358A,2023,Modo automático,220,2414
C04,climatizacion,E00734,Aire acondicionado split,M00734,Panasonic,MD0734,Panasonic-900A,2016,Alta eficiencia energética,220,1899
C04,climatizacion,E00735,Extractor de aire,M00735,Toshiba,MD0735,Toshiba-392A,2020,Fácil instalación,110,1489
C04,climatizacion,E00736,Deshumidificador,M00736,Hisense,MD0736,Hisense-863C,2021,Tecnología inverter,110,1016
C04,climatizacion,E00737,Aire acondicionado split,M00737,Frigidaire,MD0737,Frigidaire-398Z,2017,Tecnología inverter,220,1056
C04,climatizacion,E00738,Deshumidificador,M00738,Daikin,MD0738,Daikin-695X,2021,Bajo nivel de ruido,220,3109
C04,climatizacion,E00739,Estufa eléctrica,M00739,Bosch,MD0739,Bosch-848C,2022,Modo automático,220,1837
C04,climatizacion,E00740,Deshumidificador,M00740,Samsung,MD0740,Samsung-889X,2023,Fácil instalación,110,2749
C04,climatizacion,E00741,Deshumidificador,M00741,LG,MD0741,LG-323Z,2023,Fácil instalación,110,2421
C04,climatizacion,E00742,Purificador de aire,M00742,Toshiba,MD0742,Toshiba-759X,2016,Pantalla digital,110,2291
C04,climatizacion,E00743,Climatizador portátil,M00743,Whirlpool,MD0743,Whirlpool-936Z,2017,Control remoto incluido,110,2353
C04,climatizacion,E00744,Deshumidificador,M00744,Bosch,MD0744,Bosch-622B,2024,Alta eficiencia energética,220,2560
C04,climatizacion,E00745,Calefactor de aceite,M00745,Hisense,MD0745,Hisense-463X,2024,Modo automático,110,2217
C04,climatizacion,E00746,Aire acondicionado portátil,M00746,Frigidaire,MD0746,Frigidaire-174X,2025,Diseñado para ahorro de energía,110,1000
C04,climatizacion,E00747,Purificador de aire,M00747,Daikin,MD0747,Daikin-950Z,2021,Fácil instalación,220,3084
C04,climatizacion,E00748,Calefactor eléctrico,M00748,Bosch,MD0748,Bosch-145B,2021,Control remoto incluido,220,673
C04,climatizacion,E00749,Extractor de aire,M00749,Philips,MD0749,Philips-541X,2018,Diseño compacto y eficiente,220,1923
C04,climatizacion,E00750,Extractor de aire,M00750,Toshiba,MD0750,Toshiba-534X,2015,Diseñado para ahorro de energía,220,2306
C04,climatizacion,E00751,Ventilador de torre,M00751,Sharp,MD0751,Sharp-775B,2025,Diseñado para ahorro de energía,220,1468
C04,climatizacion,E00752,Purificador de aire,M00752,Frigidaire,MD0752,Frigidaire-520B,2025,Bajo nivel de ruido,110,1330
C04,climatizacion,E00753,Ventilador de techo,M00753,Frigidaire,MD0753,Frigidaire-219Z,2025,Tecnología inverter,220,2975
C04,climatizacion,E00754,Aire acondicionado portátil,M00754,Bosch,MD0754,Bosch-647Z,2019,Diseño compacto y eficiente,220,895
C04,climatizacion,E00755,Deshumidificador,M00755,Panasonic,MD0755,Panasonic-834A,2024,Diseñado para ahorro de energía,220,749
C04,climatizacion,E00756,Calefactor de aceite,M00756,Philips,MD0756,Philips-215X,2024,Diseñado para ahorro de energía,110,1630
C04,climatizacion,E00757,Aire acondicionado portátil,M00757,Honeywell,MD0757,Honeywell-600A,2024,Fácil instalación,110,2756
C04,climatizacion,E00758,Enfriador evaporativo,M00758,Daikin,MD0758,Daikin-418X,2025,Diseño compacto y eficiente,220,769
C04,climatizacion,E00759,Climatizador portátil,M00759,Frigidaire,MD0759,Frigidaire-531B,2017,Pantalla digital,220,3062
C04,climatizacion,E00760,Calefactor de aceite,M00760,LG,MD0760,LG-124A,2018,Fácil instalación,110,1721
C04,climatizacion,E00761,Calefactor eléctrico,M00761,Sharp,MD0761,Sharp-361B,2020,Tecnología inverter,110,909
C04,climatizacion,E00762,Purificador de aire,M00762,Whirlpool,MD0762,Whirlpool-201B,2023,Fácil instalación,110,2520
C04,climatizacion,E00763,Extractor de aire,M00763,Midea,MD0763,Midea-294Z,2016,Alta eficiencia energética,220,577
C04,climatizacion,E00764,Climatizador portátil,M00764,LG,MD0764,LG-505A,2025,Alta eficiencia energética,220,1361
C04,climatizacion,E00765,Climatizador portátil,M00765,Daikin,MD0765,Daikin-583B,2019,Modo automático,220,1507
C04,climatizacion,E00766,Estufa eléctrica,M00766,Honeywell,MD0766,Honeywell-701A,2019,Pantalla digital,220,1455
C04,climatizacion,E00767,Ventilador de techo,M00767,Hisense,MD0767,Hisense-105A,2020,Control remoto incluido,220,1545
C04,climatizacion,E00768,Ventilador de techo,M00768,Sharp,MD0768,Sharp-652Z,2015,Diseño compacto y eficiente,110,2772
C04,climatizacion,E00769,Purificador de aire,M00769,Samsung,MD0769,Samsung-240C,2023,Fácil instalación,220,2095
C04,climatizacion,E00770,Ventilador de torre,M00770,Toshiba,MD0770,Toshiba-398C,2022,Diseño compacto y eficiente,110,2901
C04,climatizacion,E00771,Aire acondicionado portátil,M00771,Hisense,MD0771,Hisense-491X,2021,Alta eficiencia energética,110,3234
C04,climatizacion,E00772,Estufa eléctrica,M00772,Samsung,MD0772,Samsung-409A,2019,Compatible con casas y oficinas,220,980
C04,climatizacion,E00773,Climatizador portátil,M00773,Hisense,MD0773,Hisense-423A,2025,Tecnología inverter,110,1092
C04,climatizacion,E00774,Enfriador evaporativo,M00774,Frigidaire,MD0774,Frigidaire-607Z,2017,Modo automático,220,518
C04,climatizacion,E00775,Ventilador de techo,M00775,Toshiba,MD0775,Toshiba-586X,2019,Alta eficiencia energética,220,1045
C04,climatizacion,E00776,Enfriador evaporativo,M00776,Toshiba,MD0776,Toshiba-934A,2023,Diseño compacto y eficiente,110,567
C04,climatizacion,E00777,Calefactor eléctrico,M00777,Hisense,MD0777,Hisense-786C,2024,Tecnología inverter,110,2305
C04,climatizacion,E00778,Aire acondicionado split,M00778,Whirlpool,MD0778,Whirlpool-678B,2017,Bajo nivel de ruido,220,2600
C04,climatizacion,E00779,Aire acondicionado split,M00779,Bosch,MD0779,Bosch-638X,2017,Fácil instalación,220,1792
C04,climatizacion,E00780,Extractor de aire,M00780,Philips,MD0780,Philips-988X,2025,Pantalla digital,220,2671
C04,climatizacion,E00781,Calefactor eléctrico,M00781,Honeywell,MD0781,Honeywell-137X,2024,Alta eficiencia energética,110,3309
C04,climatizacion,E00782,Ventilador de torre,M00782,Frigidaire,MD0782,Frigidaire-281C,2019,Modo automático,220,2054
C04,climatizacion,E00783,Purificador de aire,M00783,Daikin,MD0783,Daikin-548A,2022,Tecnología inverter,110,2589
C04,climatizacion,E00784,Enfriador evaporativo,M00784,Bosch,MD0784,Bosch-455A,2019,Fácil instalación,110,2999
C04,climatizacion,E00785,Calefactor de aceite,M00785,Sharp,MD0785,Sharp-205A,2016,Bajo nivel de ruido,110,1316
C04,climatizacion,E00786,Ventilador de techo,M00786,Bosch,MD0786,Bosch-997A,2020,Diseñado para ahorro de energía,110,3323
C04,climatizacion,E00787,Enfriador evaporativo,M00787,Honeywell,MD0787,Honeywell-740X,2017,Control remoto incluido,110,3468
C04,climatizacion,E00788,Enfriador evaporativo,M00788,Daikin,MD0788,Daikin-482X,2018,Fácil instalación,220,2816
C04,climatizacion,E00789,Deshumidificador,M00789,Honeywell,MD0789,Honeywell-852B,2018,Tecnología inverter,220,2342
C04,climatizacion,E00790,Ventilador de techo,M00790,LG,MD0790,LG-456X,2022,Diseño compacto y eficiente,220,1488
C04,climatizacion,E00791,Calefactor de aceite,M00791,Daikin,MD0791,Daikin-208C,2022,Fácil instalación,220,2293
C04,climatizacion,E00792,Calefactor de aceite,M00792,Honeywell,MD0792,Honeywell-674B,2021,Diseñado para ahorro de energía,220,2298
C04,climatizacion,E00793,Ventilador de techo,M00793,Philips,MD0793,Philips-337X,2022,Bajo nivel de ruido,110,2888
C04,climatizacion,E00794,Climatizador portátil,M00794,Daikin,MD0794,Daikin-255X,2022,Tecnología inverter,110,2833
C04,climatizacion,E00795,Ventilador de techo,M00795,Midea,MD0795,Midea-592C,2016,Alta eficiencia energética,110,2506
C04,climatizacion,E00796,Ventilador de techo,M00796,Panasonic,MD0796,Panasonic-209A,2020,Alta eficiencia energética,110,2494
C04,climatizacion,E00797,Climatizador portátil,M00797,LG,MD0797,LG-290B,2025,Control remoto incluido,220,2406
C04,climatizacion,E00798,Enfriador evaporativo,M00798,Daikin,MD0798,Daikin-238A,2024,Alta eficiencia energética,110,1099
C04,climatizacion,E00799,Aire acondicionado split,M00799,Bosch,MD0799,Bosch-296Z,2025,Tecnología inverter,220,816
C04,climatizacion,E00800,Deshumidificador,M00800,Whirlpool,MD0800,Whirlpool-515A,2015,Alta eficiencia energética,220,833
C04,climatizacion,E00801,Calefactor eléctrico,M00801,LG,MD0801,LG-118B,2018,Fácil instalación,220,2671
C04,climatizacion,E00802,Deshumidificador,M00802,LG,MD0802,LG-127A,2025,Diseñado para ahorro de energía,220,2733
C04,climatizacion,E00803,Climatizador portátil,M00803,LG,MD0803,LG-786X,2022,Alta eficiencia energética,110,1556
C04,climatizacion,E00804,Climatizador portátil,M00804,Midea,MD0804,Midea-526A,2020,Modo automático,220,2335
C04,climatizacion,E00805,Climatizador portátil,M00805,Whirlpool,MD0805,Whirlpool-326Z,2017,Tecnología inverter,220,2375
C04,climatizacion,E00806,Aire acondicionado portátil,M00806,Daikin,MD0806,Daikin-494X,2021,Control remoto incluido,220,1274
C04,climatizacion,E00807,Aire acondicionado portátil,M00807,Panasonic,MD0807,Panasonic-445A,2022,Diseño compacto y eficiente,110,3164
C04,climatizacion,E00808,Ventilador de techo,M00808,Bosch,MD0808,Bosch-751C,2016,Fácil instalación,110,1662
C04,climatizacion,E00809,Estufa eléctrica,M00809,Daikin,MD0809,Daikin-411X,2025,Control remoto incluido,220,588
C04,climatizacion,E00810,Deshumidificador,M00810,Hisense,MD0810,Hisense-994C,2022,Control remoto incluido,220,1021
C04,climatizacion,E00811,Deshumidificador,M00811,Midea,MD0811,Midea-548A,2020,Alta eficiencia energética,220,521
C04,climatizacion,E00812,Extractor de aire,M00812,Sharp,MD0812,Sharp-167Z,2018,Control remoto incluido,220,3481
C04,climatizacion,E00813,Extractor de aire,M00813,Honeywell,MD0813,Honeywell-149B,2016,Fácil instalación,110,2008
C04,climatizacion,E00814,Ventilador de torre,M00814,Daikin,MD0814,Daikin-800C,2023,Control remoto incluido,220,1309
C04,climatizacion,E00815,Calefactor eléctrico,M00815,Hisense,MD0815,Hisense-790Z,2015,Diseñado para ahorro de energía,220,701
C04,climatizacion,E00816,Calefactor eléctrico,M00816,Sharp,MD0816,Sharp-939X,2021,Alta eficiencia energética,110,3237
C04,climatizacion,E00817,Enfriador evaporativo,M00817,Toshiba,MD0817,Toshiba-642X,2018,Compatible con casas y oficinas,110,2613
C04,climatizacion,E00818,Calefactor eléctrico,M00818,Honeywell,MD0818,Honeywell-440C,2021,Tecnología inverter,110,2366
C04,climatizacion,E00819,Calefactor de aceite,M00819,Honeywell,MD0819,Honeywell-964Z,2020,Tecnología inverter,110,1457
C04,climatizacion,E00820,Calefactor eléctrico,M00820,Daikin,MD0820,Daikin-273A,2017,Tecnología inverter,220,2127
C04,climatizacion,E00821,Calefactor de aceite,M00821,Honeywell,MD0821,Honeywell-279X,2021,Control remoto incluido,220,871
C04,climatizacion,E00822,Aire acondicionado split,M00822,Toshiba,MD0822,Toshiba-406C,2017,Control remoto incluido,110,1608
C04,climatizacion,E00823,Aire acondicionado split,M00823,Honeywell,MD0823,Honeywell-261Z,2016,Control remoto incluido,220,2161
C04,climatizacion,E00824,Ventilador de torre,M00824,Hisense,MD0824,Hisense-453B,2016,Tecnología inverter,110,1715
C04,climatizacion,E00825,Deshumidificador,M00825,Sharp,MD0825,Sharp-202X,2020,Diseño compacto y eficiente,110,1781
C04,climatizacion,E00826,Estufa eléctrica,M00826,Midea,MD0826,Midea-991X,2015,Alta eficiencia energética,110,2843
C04,climatizacion,E00827,Aire acondicionado portátil,M00827,Daikin,MD0827,Daikin-653Z,2022,Alta eficiencia energética,110,3403
C04,climatizacion,E00828,Aire acondicionado portátil,M00828,LG,MD0828,LG-407X,2024,Compatible con casas y oficinas,110,1443
C04,climatizacion,E00829,Estufa eléctrica,M00829,Sharp,MD0829,Sharp-922X,2025,Pantalla digital,220,895
C04,climatizacion,E00830,Extractor de aire,M00830,Panasonic,MD0830,Panasonic-808Z,2020,Diseñado para ahorro de energía,220,966
C04,climatizacion,E00831,Extractor de aire,M00831,Toshiba,MD0831,Toshiba-357X,2018,Alta eficiencia energética,220,2022
C04,climatizacion,E00832,Deshumidificador,M00832,Whirlpool,MD0832,Whirlpool-260Z,2024,Alta eficiencia energética,110,2015
C04,climatizacion,E00833,Calefactor de aceite,M00833,Sharp,MD0833,Sharp-485Z,2019,Pantalla digital,110,3190
C04,climatizacion,E00834,Enfriador evaporativo,M00834,Toshiba,MD0834,Toshiba-649A,2019,Alta eficiencia energética,110,1734
C04,climatizacion,E00835,Aire acondicionado split,M00835,Toshiba,MD0835,Toshiba-844A,2019,Diseño compacto y eficiente,110,2607
C04,climatizacion,E00836,Ventilador de techo,M00836,LG,MD0836,LG-751B,2025,Diseño compacto y eficiente,110,2560
C04,climatizacion,E00837,Aire acondicionado split,M00837,Samsung,MD0837,Samsung-583C,2018,Compatible con casas y oficinas,110,2611
C04,climatizacion,E00838,Calefactor eléctrico,M00838,Toshiba,MD0838,Toshiba-839X,2021,Diseño compacto y eficiente,220,2967
C04,climatizacion,E00839,Aire acondicionado portátil,M00839,Samsung,MD0839,Samsung-311X,2021,Diseñado para ahorro de energía,220,1719
C04,climatizacion,E00840,Purificador de aire,M00840,Sharp,MD0840,Sharp-397C,2018,Modo automático,110,882
C04,climatizacion,E00841,Ventilador de torre,M00841,Midea,MD0841,Midea-561A,2025,Fácil instalación,220,1446
C04,climatizacion,E00842,Ventilador de torre,M00842,Panasonic,MD0842,Panasonic-878X,2017,Control remoto incluido,220,2890
C04,climatizacion,E00843,Ventilador de techo,M00843,LG,MD0843,LG-830C,2015,Modo automático,110,2214
C04,climatizacion,E00844,Ventilador de torre,M00844,Bosch,MD0844,Bosch-806B,2016,Alta eficiencia energética,220,1911
C04,climatizacion,E00845,Calefactor de aceite,M00845,Frigidaire,MD0845,Frigidaire-535X,2021,Diseñado para ahorro de energía,220,2782
C04,climatizacion,E00846,Calefactor eléctrico,M00846,Daikin,MD0846,Daikin-254C,2022,Pantalla digital,220,2179
C04,climatizacion,E00847,Aire acondicionado portátil,M00847,Toshiba,MD0847,Toshiba-913C,2018,Compatible con casas y oficinas,110,2051
C04,climatizacion,E00848,Ventilador de torre,M00848,LG,MD0848,LG-231B,2020,Tecnología inverter,110,738
C04,climatizacion,E00849,Purificador de aire,M00849,Sharp,MD0849,Sharp-443A,2022,Diseño compacto y eficiente,110,1898
